Date,Local Route,Light Rail,Peak Service,Rapid Route,School,Other
2019-07-01,15987.0,9962.0,407.0,21223.0,3715.0,1.0
2019-07-02,16895.0,10656.0,409.0,21715.0,3993.0,1.0
2019-07-03,16613.0,10658.0,427.0,22025.0,3638.0,1.0
2019-07-04,16604.0,10445.0,437.0,21868.0,3576.0,1.0
2019-07-05,16040.0,10532.0,400.0,20697.0,2856.0,1.0
2019-07-06,5214.0,6141.0,0.0,6925.0,0.0,1.0
2019-07-07,4065.0,4332.0,0.0,5426.0,0.0,1.0
2019-07-08,13078.0,9442.0,422.0,18848.0,0.0,1.0
2019-07-09,13835.0,10550.0,455.0,19862.0,0.0,1.0
2019-07-10,13856.0,10066.0,421.0,19502.0,0.0,1.0
2019-07-11,12776.0,9536.0,421.0,19204.0,0.0,1.0
2019-07-12,12614.0,9413.0,344.0,18057.0,0.0,1.0
2019-07-13,4606.0,5185.0,0.0,6327.0,0.0,2.0
2019-07-14,3584.0,3486.0,0.0,4761.0,0.0,3.0
2019-07-15,12743.0,9704.0,370.0,19481.0,0.0,2.0
2019-07-16,14025.0,10434.0,421.0,20592.0,0.0,1.8
2019-07-17,13768.0,10689.0,428.0,20550.0,0.0,1.6
2019-07-18,14092.0,10938.0,396.0,20989.0,0.0,1.4
2019-07-19,13846.0,11150.0,325.0,20012.0,0.0,1.2000000000000002
2019-07-20,5057.0,6692.0,0.0,7379.0,0.0,1.0
2019-07-21,4045.0,4739.0,0.0,6000.0,0.0,1.0
2019-07-22,18376.0,11664.0,440.0,24147.0,5332.0,1.0
2019-07-23,19392.0,12180.0,461.0,25344.0,5935.0,1.0
2019-07-24,19380.0,12044.0,463.0,25312.0,5786.0,1.0
2019-07-25,19619.0,12257.0,432.0,25284.0,5845.0,1.5
2019-07-26,18698.0,12296.0,298.0,24258.0,5634.0,2.0
2019-07-27,5383.0,6522.0,0.0,8231.0,0.0,1.0
2019-07-28,4187.0,4398.0,0.0,5751.0,0.0,3.0
2019-07-29,18743.0,11530.0,408.0,24273.0,5962.0,13.0
2019-07-30,19887.0,12553.0,457.0,25617.0,5765.0,15.0
2019-07-31,19599.0,12447.0,478.0,25342.0,5736.0,8.0
2019-08-01,19950.0,12601.0,459.0,25864.0,5754.0,1.0
2019-08-02,18953.0,12744.0,340.0,25010.0,5738.0,2.7142857142857144
2019-08-03,5447.0,7090.0,0.0,7922.0,0.0,4.428571428571429
2019-08-04,3792.0,4595.0,0.0,6009.0,0.0,6.142857142857143
2019-08-05,18527.0,11891.0,453.0,24856.0,5978.0,7.857142857142857
2019-08-06,19528.0,12403.0,474.0,26649.0,5947.0,9.571428571428571
2019-08-07,19435.0,12306.0,414.0,26179.0,5776.0,11.285714285714286
2019-08-08,17055.0,11668.0,450.0,23975.0,2072.0,13.0
2019-08-09,16883.0,10790.0,375.0,23007.0,5284.0,14.0
2019-08-10,4836.0,5422.0,0.0,7219.0,0.0,7.5
2019-08-11,3707.0,3943.0,0.0,5770.0,0.0,1.0
2019-08-12,18699.0,11379.0,470.0,24549.0,5823.0,1.0
2019-08-13,19097.0,12372.0,468.0,26757.0,5716.0,1.0
2019-08-14,18996.0,12111.0,477.0,26214.0,5567.0,1.0
2019-08-15,19383.0,12433.0,423.0,26122.0,5532.0,1.0
2019-08-16,18703.0,12607.0,346.0,25086.0,5447.0,1.0
2019-08-17,5506.0,6583.0,0.0,7922.0,0.0,1.0
2019-08-18,3691.0,4355.0,0.0,5976.0,0.0,1.0
2019-08-19,18332.0,11412.0,461.0,24242.0,5646.0,1.0
2019-08-20,19431.0,12269.0,479.0,26158.0,5835.0,1.0
2019-08-21,19447.0,12102.0,472.0,26048.0,5656.0,1.0
2019-08-22,18831.0,12491.0,439.0,26140.0,5497.0,1.0
2019-08-23,18614.0,12644.0,384.0,25079.0,5224.0,1.3333333333333333
2019-08-24,5439.0,6396.0,0.0,8283.0,0.0,1.6666666666666665
2019-08-25,3955.0,4411.0,0.0,6228.0,0.0,2.0
2019-08-26,18395.0,11678.0,403.0,24636.0,5465.0,1.8
2019-08-27,18837.0,12065.0,450.0,25778.0,5460.0,1.6
2019-08-28,19485.0,12217.0,492.0,26363.0,5358.0,1.4
2019-08-29,19565.0,12286.0,427.0,25376.0,5492.0,1.2000000000000002
2019-08-30,18595.0,12416.0,363.0,24492.0,5150.0,1.0
2019-08-31,5683.0,6736.0,0.0,9225.0,2.0,1.0
2019-09-01,3761.0,4682.0,0.0,5936.0,0.0,1.0
2019-09-02,18055.0,10993.0,417.0,23455.0,5830.0,1.0
2019-09-03,18655.0,11206.0,473.0,24236.0,5993.0,1.0
2019-09-04,18691.0,11263.0,464.0,24375.0,5600.0,1.0
2019-09-05,18911.0,11382.0,451.0,24641.0,5685.0,1.1428571428571428
2019-09-06,17771.0,11162.0,364.0,22459.0,5421.0,1.2857142857142856
2019-09-07,4965.0,6261.0,0.0,7801.0,0.0,1.4285714285714286
2019-09-08,3782.0,4743.0,0.0,5886.0,0.0,1.5714285714285714
2019-09-09,17892.0,10847.0,458.0,22891.0,5813.0,1.7142857142857144
2019-09-10,18814.0,11527.0,498.0,24134.0,5922.0,1.8571428571428572
2019-09-11,18887.0,11664.0,446.0,24581.0,5779.0,2.0
2019-09-12,18465.0,11622.0,438.0,24108.0,5712.0,5.0
2019-09-13,18071.0,12974.0,336.0,23475.0,5376.0,8.0
2019-09-14,5306.0,7540.0,0.0,8618.0,4.0,11.0
2019-09-15,3921.0,5051.0,0.0,6608.0,0.0,14.0
2019-09-16,18179.0,11701.0,496.0,24422.0,5790.0,7.0
2019-09-17,18169.0,11827.0,484.0,25470.0,5711.0,0.0
2019-09-18,19573.0,12757.0,419.0,26092.0,5731.0,0.0
2019-09-19,19547.0,12707.0,458.0,26165.0,5745.0,0.0
2019-09-20,20009.0,14789.0,403.0,27732.0,5099.0,0.0
2019-09-21,4555.0,5740.0,0.0,7260.0,0.0,0.0
2019-09-22,4126.0,5234.0,0.0,7066.0,0.0,0.0
2019-09-23,18224.0,11833.0,469.0,24440.0,5626.0,0.0
2019-09-24,19105.0,12898.0,479.0,25750.0,5437.0,0.0
2019-09-25,18838.0,12958.0,453.0,25717.0,5360.0,0.0
2019-09-26,19068.0,12320.0,455.0,25835.0,5310.0,0.0
2019-09-27,18492.0,13384.0,329.0,25249.0,4745.0,2.0
2019-09-28,3638.0,7256.0,0.0,9799.0,0.0,4.0
2019-09-29,2781.0,5347.0,0.0,7669.0,0.0,3.0
2019-09-30,14148.0,11666.0,414.0,22670.0,0.0,2.0
2019-10-01,15028.0,12441.0,421.0,24365.0,0.0,1.0
2019-10-02,15001.0,12534.0,458.0,24050.0,0.0,1.0
2019-10-03,15089.0,12660.0,426.0,24221.0,0.0,1.0
2019-10-04,14021.0,12060.0,313.0,23197.0,0.0,1.25
2019-10-05,3494.0,6942.0,0.0,9031.0,0.0,1.5
2019-10-06,2992.0,5583.0,0.0,7530.0,0.0,1.75
2019-10-07,2870.0,5069.0,0.0,6956.0,0.0,2.0
2019-10-08,13860.0,10799.0,417.0,22073.0,0.0,1.875
2019-10-09,14754.0,12048.0,434.0,23526.0,0.0,1.75
2019-10-10,14887.0,11849.0,389.0,23700.0,0.0,1.625
2019-10-11,14293.0,12071.0,285.0,22457.0,0.0,1.5
2019-10-12,3631.0,6629.0,0.0,9204.0,0.0,1.375
2019-10-13,2943.0,4965.0,0.0,7552.0,0.0,1.25
2019-10-14,18081.0,11873.0,410.0,24562.0,5797.0,1.125
2019-10-15,19198.0,12750.0,456.0,25968.0,6037.0,1.0
2019-10-16,19025.0,12516.0,435.0,26062.0,5862.0,1.0
2019-10-17,19049.0,12391.0,417.0,25990.0,5640.0,1.0
2019-10-18,18448.0,12685.0,370.0,25368.0,5421.0,1.0
2019-10-19,3857.0,6066.0,0.0,8963.0,0.0,3.5
2019-10-20,3046.0,4849.0,0.0,7014.0,0.0,6.0
2019-10-21,18176.0,11790.0,428.0,24814.0,5698.0,13.600000000000001
2019-10-22,18951.0,12425.0,464.0,25925.0,5661.0,21.200000000000003
2019-10-23,18895.0,12716.0,467.0,26133.0,5445.0,28.8
2019-10-24,19204.0,12628.0,450.0,26299.0,5688.0,36.400000000000006
2019-10-25,18034.0,12547.0,327.0,24658.0,5082.0,44.0
2019-10-26,3731.0,6849.0,0.0,8449.0,0.0,102.0
2019-10-27,3020.0,5112.0,0.0,6761.0,0.0,171.0
2019-10-28,17730.0,11484.0,436.0,24233.0,5704.0,137.0
2019-10-29,18619.0,12012.0,461.0,24841.0,5947.0,103.0
2019-10-30,18782.0,11736.0,451.0,25038.0,5822.0,69.0
2019-10-31,19023.0,12231.0,424.0,24632.0,5652.0,35.0
2019-11-01,18179.0,12743.0,337.0,24242.0,5251.0,1.0
2019-11-02,3898.0,6625.0,0.0,9358.0,0.0,3.0
2019-11-03,2642.0,3748.0,0.0,5713.0,0.0,2.3333333333333335
2019-11-04,18178.0,11601.0,452.0,24231.0,5833.0,1.6666666666666667
2019-11-05,18877.0,12355.0,468.0,24998.0,5752.0,1.0
2019-11-06,18955.0,12275.0,470.0,25228.0,5665.0,1.0
2019-11-07,18777.0,12046.0,473.0,24991.0,5639.0,1.0
2019-11-08,17838.0,11925.0,372.0,24095.0,5345.0,1.0
2019-11-09,3905.0,6565.0,0.0,9388.0,0.0,1.0
2019-11-10,2744.0,4584.0,0.0,6673.0,0.0,1.0
2019-11-11,17964.0,11548.0,468.0,24134.0,5602.0,3.0
2019-11-12,18612.0,12023.0,481.0,24790.0,5741.0,10.0
2019-11-13,18610.0,12106.0,461.0,25270.0,5744.0,9.0
2019-11-14,19081.0,12298.0,462.0,25207.0,5569.0,7.857142857142858
2019-11-15,18462.0,12418.0,370.0,24410.0,5472.0,6.714285714285714
2019-11-16,4063.0,6734.0,0.0,9130.0,0.0,5.571428571428571
2019-11-17,2914.0,4519.0,0.0,6777.0,0.0,4.428571428571429
2019-11-18,17675.0,11307.0,422.0,23598.0,5681.0,3.2857142857142856
2019-11-19,18567.0,11812.0,491.0,24402.0,5733.0,2.1428571428571432
2019-11-20,18444.0,11645.0,476.0,24190.0,5700.0,1.0
2019-11-21,18011.0,11230.0,438.0,23009.0,5362.0,1.0
2019-11-22,17767.0,12251.0,344.0,22953.0,5243.0,88.0
2019-11-23,3819.0,8161.0,0.0,9533.0,0.0,115.0
2019-11-24,2913.0,4271.0,0.0,6681.0,0.0,4.0
2019-11-25,17086.0,11115.0,451.0,23151.0,5426.0,121.0
2019-11-26,17653.0,11287.0,472.0,24190.0,5380.0,76.0
2019-11-27,17817.0,11681.0,432.0,23824.0,5138.0,135.0
2019-11-28,18200.0,11890.0,424.0,23911.0,4904.0,102.0
2019-11-29,17761.0,12660.0,317.0,24355.0,4542.0,69.0
2019-11-30,3801.0,6095.0,0.0,8498.0,0.0,36.0
2019-12-01,2713.0,4356.0,0.0,6532.0,0.0,3.0
2019-12-02,15928.0,10800.0,441.0,22012.0,5002.0,2.0
2019-12-03,17741.0,11575.0,486.0,23387.0,5010.0,1.0
2019-12-04,17360.0,11712.0,465.0,23467.0,4705.0,1.0
2019-12-05,17696.0,11515.0,409.0,23119.0,4603.0,2.0
2019-12-06,17380.0,12626.0,361.0,23119.0,4200.0,3.0
2019-12-07,3798.0,7491.0,0.0,8072.0,0.0,4.0
2019-12-08,2747.0,4827.0,0.0,6353.0,0.0,3.5
2019-12-09,16216.0,10994.0,428.0,22018.0,3790.0,3.0
2019-12-10,16469.0,11255.0,437.0,22691.0,3831.0,2.5
2019-12-11,17135.0,11696.0,415.0,22494.0,2750.0,2.0
2019-12-12,17004.0,11653.0,445.0,22538.0,3083.0,1.5
2019-12-13,16427.0,12551.0,306.0,22808.0,2053.0,1.0
2019-12-14,3821.0,6422.0,0.0,8312.0,0.0,1.0
2019-12-15,2865.0,4472.0,0.0,6323.0,0.0,1.0
2019-12-16,15611.0,10477.0,440.0,21149.0,1104.0,1.0
2019-12-17,15744.0,10793.0,420.0,21636.0,1162.0,1.0
2019-12-18,15571.0,10783.0,386.0,20872.0,838.0,1.0
2019-12-19,14879.0,10504.0,358.0,20172.0,716.0,1.0
2019-12-20,13149.0,10032.0,259.0,18341.0,44.0,1.0
2019-12-21,3175.0,4981.0,0.0,6683.0,0.0,1.0
2019-12-22,2785.0,3974.0,0.0,5481.0,0.0,1.0
2019-12-23,9651.0,7544.0,174.0,13305.0,0.0,1.0
2019-12-24,7522.0,5894.0,75.0,9896.0,0.0,1.0
2019-12-25,61.0,5440.5,0.0,101.0,0.0,1.0
2019-12-26,2804.0,4987.0,0.0,6726.0,0.0,1.0
2019-12-27,5852.0,4999.0,21.0,7343.0,0.0,1.0
2019-12-28,2874.0,4172.0,0.0,5745.0,0.0,1.0
2019-12-29,2479.0,3521.0,0.0,4903.0,0.0,1.0
2019-12-30,5899.0,4310.0,26.0,7269.0,0.0,1.0
2019-12-31,5756.0,4911.0,30.0,7016.0,0.0,1.0
2020-01-01,1325.0,2312.0,0.0,2586.0,0.0,1.0
2020-01-02,6913.0,6330.0,118.0,9780.0,0.0,0.5
2020-01-03,7397.0,7663.0,107.0,10164.0,0.0,0.0
2020-01-04,2177.0,5018.0,0.0,4315.0,0.0,0.0
2020-01-05,1451.0,2165.0,0.0,2735.0,0.0,0.0
2020-01-06,8773.0,6938.0,236.0,12938.0,0.0,0.0
2020-01-07,10356.0,7905.0,351.0,15447.0,0.0,0.0
2020-01-08,10981.0,8488.0,331.0,16238.0,0.0,0.0
2020-01-09,11208.0,8572.0,318.0,16730.0,0.0,0.5
2020-01-10,6154.0,9985.0,69.0,10609.0,0.0,1.0
2020-01-11,3059.0,4677.0,0.0,6433.0,0.0,2.0
2020-01-12,2284.0,3285.0,0.0,4916.0,0.0,1.0
2020-01-13,12003.0,9268.0,361.0,18173.0,0.0,1.2857142857142856
2020-01-14,12361.0,9864.0,398.0,19326.0,0.0,1.5714285714285714
2020-01-15,12711.0,9628.0,364.0,18994.0,0.0,1.8571428571428572
2020-01-16,12368.0,9422.0,363.0,18705.0,0.0,2.142857142857143
2020-01-17,12437.0,10255.0,315.0,19115.0,0.0,2.428571428571429
2020-01-18,3186.0,5064.0,0.0,7001.0,0.0,2.7142857142857144
2020-01-19,2614.0,3950.0,0.0,5203.0,0.0,3.0
2020-01-20,11782.0,9473.0,346.0,18310.0,0.0,2.0
2020-01-21,13327.0,10650.0,441.0,20494.0,0.0,1.0
2020-01-22,13661.0,10327.0,456.0,20720.0,0.0,1.2
2020-01-23,12963.0,9891.0,448.0,19874.0,0.0,1.4
2020-01-24,13403.0,10476.0,343.0,19749.0,0.0,1.6
2020-01-25,3481.0,5494.0,0.0,6976.0,0.0,1.7999999999999998
2020-01-26,2681.0,4215.0,0.0,5776.0,0.0,2.0
2020-01-27,2396.0,3371.0,0.0,5185.0,0.0,7.166666666666666
2020-01-28,13109.0,9653.0,380.0,20317.0,0.0,12.333333333333332
2020-01-29,13618.0,10066.0,281.0,20355.0,0.0,17.5
2020-01-30,14100.0,10587.0,362.0,21046.0,0.0,22.666666666666664
2020-01-31,12977.0,9620.0,242.0,19327.0,0.0,27.833333333333332
2020-02-01,3026.0,4498.0,0.0,6305.0,0.0,33.0
2020-02-02,2861.0,3732.0,0.0,5437.0,0.0,29.8
2020-02-03,15704.0,10860.0,361.0,22332.0,1158.0,26.6
2020-02-04,19116.0,11690.0,498.0,25242.0,6225.0,23.4
2020-02-05,19625.0,11974.0,423.0,25010.0,7208.0,20.200000000000003
2020-02-06,20061.0,11865.0,477.0,25312.0,7234.0,17.0
2020-02-07,19368.0,12300.0,382.0,24486.0,6794.0,13.8
2020-02-08,3711.0,5888.0,0.0,7675.0,0.0,10.600000000000001
2020-02-09,2536.0,3509.0,0.0,5396.0,0.0,7.400000000000002
2020-02-10,17882.0,10840.0,434.0,23380.0,6021.0,4.200000000000003
2020-02-11,20335.0,12064.0,529.0,26842.0,7255.0,1.0
2020-02-12,20332.0,12188.0,475.0,26961.0,7082.0,1.0
2020-02-13,20387.0,11609.0,499.0,26610.0,6766.0,1.0
2020-02-14,20092.0,12935.0,341.0,26149.0,5906.0,1.0
2020-02-15,3686.0,5603.0,0.0,8089.0,0.0,1.0
2020-02-16,2910.0,4208.0,0.0,6437.0,0.0,1.0
2020-02-17,19785.0,12012.0,482.0,25998.0,6668.0,1.0
2020-02-18,20617.0,12733.0,485.0,27552.0,6853.0,1.0
2020-02-19,20862.0,12622.0,478.0,27974.0,6723.0,1.0
2020-02-20,20567.0,12657.0,488.0,27379.0,6106.0,1.0
2020-02-21,20196.0,14773.0,381.0,27274.0,6270.0,1.0
2020-02-22,4676.0,15154.0,0.0,14048.0,4.0,1.0
2020-02-23,3124.0,6520.0,0.0,7922.0,2.0,1.0
2020-02-24,20110.0,12211.0,516.0,26749.0,6622.0,1.0
2020-02-25,21059.0,13128.0,529.0,28340.0,6634.0,1.0
2020-02-26,20972.0,13015.0,478.0,28359.0,6518.0,1.0
2020-02-27,21070.0,13081.0,488.0,28678.0,6435.0,1.3333333333333333
2020-02-28,20266.0,14527.0,416.0,27198.0,6358.0,1.6666666666666665
2020-02-29,3954.0,9259.0,0.0,10078.0,0.0,2.0
2020-03-01,2913.0,5869.0,0.0,6972.0,0.0,2.0
2020-03-02,19911.0,12308.0,485.0,26947.0,6518.0,47.0
2020-03-03,19623.0,12961.0,514.0,27706.0,2551.0,92.0
2020-03-04,18430.0,11417.0,470.0,25248.0,6040.0,137.0
2020-03-05,18722.0,11596.0,445.0,25349.0,5945.0,76.0
2020-03-06,19515.0,12465.0,386.0,26030.0,6147.0,150.0
2020-03-07,3971.0,6162.0,0.0,9552.0,0.0,75.5
2020-03-08,3154.0,4829.0,0.0,6895.0,0.0,1.0
2020-03-09,2902.0,4399.0,0.0,6739.0,0.0,1.0
2020-03-10,20171.0,12442.0,493.0,27226.0,6571.0,35.0
2020-03-11,20182.0,12363.0,491.0,27319.0,6426.0,45.0
2020-03-12,19980.0,12347.0,447.0,27428.0,6141.0,22.5
2020-03-13,18951.0,11915.0,373.0,25302.0,5882.0,0.0
2020-03-14,3163.0,4956.0,0.0,7621.0,0.0,0.0
2020-03-15,2607.0,3502.0,0.0,5840.0,0.0,0.0
2020-03-16,17139.0,9723.0,369.0,22739.0,6000.0,0.0
2020-03-17,16698.0,9402.0,395.0,22215.0,5750.0,0.0
2020-03-18,16175.0,8571.0,328.0,20475.0,5959.0,0.0
2020-03-19,15491.0,7963.0,330.0,19246.0,5873.0,0.0
2020-03-20,14877.0,7872.0,262.0,17962.0,5398.0,0.0
2020-03-21,2670.0,3272.0,0.0,5531.0,0.0,0.0
2020-03-22,1893.0,2252.0,0.0,3890.0,0.0,0.5
2020-03-23,10418.0,4666.0,256.0,12058.0,4119.0,1.0
2020-03-24,5555.0,3458.0,210.0,8169.0,443.0,1.0
2020-03-25,4365.0,2790.0,164.0,6563.0,144.0,1.0
2020-03-26,4003.0,2449.0,133.0,5846.0,108.0,1.0
2020-03-27,3998.0,2298.0,106.0,5544.0,97.0,1.0
2020-03-28,1092.0,1081.0,0.0,1971.0,0.0,1.5
2020-03-29,706.0,889.0,0.0,1468.0,0.0,2.0
2020-03-30,3175.0,1776.0,83.0,4246.0,66.0,1.0
2020-03-31,3064.0,1708.0,64.0,3871.0,49.0,1.0
2020-04-01,3044.0,1684.0,63.0,3666.0,72.0,1.0
2020-04-02,2648.0,1364.0,54.0,3201.0,53.0,1.0
2020-04-03,3084.0,1558.0,52.0,3519.0,49.0,1.6666666666666665
2020-04-04,943.0,877.0,0.0,1592.0,0.0,2.333333333333333
2020-04-05,746.0,744.0,0.0,1289.0,0.0,3.0
2020-04-06,3018.0,1565.0,54.0,3387.0,42.0,2.0
2020-04-07,2951.0,1519.0,47.0,3497.0,33.0,1.0
2020-04-08,2968.0,1516.0,65.0,3449.0,51.0,1.0
2020-04-09,3294.0,1569.0,40.0,3661.0,34.0,1.0
2020-04-10,379.0,506.0,0.0,850.0,0.0,1.0
2020-04-11,891.0,778.0,0.0,1523.0,0.0,1.0
2020-04-12,586.0,688.0,0.0,1049.0,0.0,1.0
2020-04-13,747.0,664.0,0.0,1292.0,0.0,1.0
2020-04-14,2985.0,1637.0,47.0,3631.0,0.0,1.0
2020-04-15,2970.0,1602.0,55.0,3627.0,0.0,1.0
2020-04-16,3024.0,1577.0,57.0,3682.0,0.0,3.0
2020-04-17,3181.0,2355.0,56.0,3768.0,0.0,2.0
2020-04-18,985.0,1364.0,0.0,1830.0,0.0,1.8333333333333333
2020-04-19,759.0,1113.0,0.0,1356.0,0.0,1.6666666666666667
2020-04-20,2987.0,2388.0,55.0,3662.0,0.0,1.5
2020-04-21,3012.0,2336.0,59.0,3738.0,0.0,1.3333333333333335
2020-04-22,3015.0,1756.0,40.0,3826.0,0.0,1.1666666666666667
2020-04-23,3230.0,1786.0,39.0,3819.0,0.0,1.0
2020-04-24,3340.0,1821.0,41.0,4129.0,0.0,2.0
2020-04-25,863.0,944.0,0.0,1540.0,0.0,1.75
2020-04-26,756.0,798.0,0.0,1416.0,0.0,1.5
2020-04-27,947.0,892.0,0.0,1569.0,0.0,1.25
2020-04-28,3568.0,1925.0,63.0,4240.0,76.0,1.0
2020-04-29,2831.0,1555.0,59.0,3692.0,70.0,1.0
2020-04-30,2989.0,1640.0,60.0,3682.0,86.0,4.5
2020-05-01,3258.0,1687.0,41.0,3734.0,72.0,8.0
2020-05-02,1081.0,1148.0,0.0,2062.0,0.0,2.0
2020-05-03,959.0,1086.0,0.0,1821.0,0.0,10.5
2020-05-04,3717.0,1952.0,70.0,4411.0,131.0,19.0
2020-05-05,3551.0,1917.0,67.0,4496.0,149.0,10.0
2020-05-06,3735.0,2108.0,63.0,4605.0,140.0,16.0
2020-05-07,3741.0,2126.0,58.0,4792.0,147.0,8.0
2020-05-08,4052.0,2305.0,58.0,4977.0,117.0,2.0
2020-05-09,1245.0,1415.0,0.0,2362.0,0.0,2.0
2020-05-10,977.0,1193.0,0.0,1999.0,0.0,2.0
2020-05-11,4023.0,2154.0,78.0,4980.0,800.0,2.0
2020-05-12,4114.0,2283.0,66.0,5166.0,893.0,2.0
2020-05-13,4050.0,2306.0,72.0,5347.0,869.0,2.0
2020-05-14,4340.0,2420.0,75.0,5365.0,891.0,2.0
2020-05-15,4497.0,2636.0,76.0,5496.0,850.0,3.0
2020-05-16,1512.0,1838.0,0.0,2915.0,0.0,2.5
2020-05-17,1074.0,1489.0,0.0,2243.0,0.0,2.0
2020-05-18,5686.0,2707.0,85.0,6389.0,1986.0,1.5
2020-05-19,6275.0,3094.0,92.0,6537.0,2527.0,1.0
2020-05-20,6085.0,2890.0,85.0,6510.0,2470.0,1.0
2020-05-21,6428.0,3096.0,79.0,6671.0,2663.0,1.0
2020-05-22,6527.0,3109.0,81.0,6952.0,2402.0,1.0
2020-05-23,1433.0,1824.0,0.0,3077.0,0.0,1.0
2020-05-24,1196.0,1694.0,0.0,2551.0,0.0,1.0
2020-05-25,6901.0,3495.0,101.0,7501.0,3708.0,1.0
2020-05-26,7414.0,3709.0,110.0,7828.0,4010.0,1.0
2020-05-27,7619.0,3700.0,99.0,7974.0,4084.0,1.0
2020-05-28,7933.0,3671.0,91.0,8221.0,3882.0,1.0
2020-05-29,7908.0,3986.0,89.0,8407.0,3767.0,1.0
2020-05-30,1736.0,2559.0,0.0,3662.0,0.0,2.0
2020-05-31,1286.0,1917.0,0.0,2755.0,0.0,3.0
2020-06-01,1322.0,1648.0,0.0,2850.0,0.0,1.0
2020-06-02,9101.0,4373.0,110.0,9258.0,4931.0,1.0
2020-06-03,9018.0,4463.0,128.0,9384.0,4892.0,1.0
2020-06-04,9131.0,4513.0,114.0,9588.0,5000.0,1.0
2020-06-05,9189.0,4962.0,95.0,10034.0,4688.0,1.5
2020-06-06,1832.0,2808.0,0.0,3956.0,0.0,2.0
2020-06-07,1349.0,2101.0,0.0,2884.0,0.0,1.0
2020-06-08,1360.0,2039.0,0.0,3038.0,0.0,3.5
2020-06-09,9247.0,4624.0,131.0,9710.0,4853.0,6.0
2020-06-10,9267.0,4752.0,127.0,9748.0,5022.0,1.0
2020-06-11,9293.0,4765.0,127.0,9940.0,4936.0,1.0
2020-06-12,9550.0,5044.0,100.0,10276.0,4876.0,2.0
2020-06-13,1895.0,2954.0,0.0,4199.0,0.0,2.5
2020-06-14,1386.0,2106.0,0.0,3074.0,0.0,3.0
2020-06-15,9088.0,4707.0,133.0,9814.0,4998.0,1.0
2020-06-16,9492.0,4940.0,152.0,10258.0,4880.0,3.0
2020-06-17,9614.0,5065.0,136.0,10446.0,4838.0,4.0
2020-06-18,9658.0,5267.0,151.0,10691.0,4895.0,7.0
2020-06-19,9639.0,5855.0,115.0,10813.0,4784.0,5.0
2020-06-20,1998.0,3158.0,0.0,4367.0,0.0,7.0
2020-06-21,1379.0,2289.0,0.0,3172.0,0.0,3.0
2020-06-22,8964.0,4925.0,138.0,10045.0,4805.0,3.0
2020-06-23,9044.0,5188.0,158.0,10514.0,4819.0,6.0
2020-06-24,9303.0,5605.0,131.0,10776.0,4733.0,5.0
2020-06-25,9583.0,5703.0,121.0,10705.0,4585.0,4.0
2020-06-26,9324.0,6000.0,120.0,10843.0,4499.0,2.0
2020-06-27,2060.0,3718.0,0.0,4989.0,0.0,1.0
2020-06-28,1614.0,2777.0,0.0,3759.0,0.0,1.0
2020-06-29,8594.0,5084.0,149.0,10213.0,3530.0,3.0
2020-06-30,8961.0,5466.0,151.0,11014.0,3555.0,7.0
2020-07-01,9067.0,5832.0,140.0,10841.0,3578.0,3.0
2020-07-02,8635.0,5435.0,137.0,10678.0,3290.0,3.0
2020-07-03,8889.0,6077.0,113.0,11132.0,2966.0,4.0
2020-07-04,1981.0,3575.0,0.0,4978.0,0.0,4.0
2020-07-05,1596.0,2702.0,0.0,3585.0,0.0,3.0
2020-07-06,6629.0,5009.0,137.0,9443.0,0.0,3.0
2020-07-07,7127.0,5241.0,142.0,10067.0,0.0,8.0
2020-07-08,7017.0,5230.0,139.0,9859.0,0.0,3.0
2020-07-09,6888.0,5062.0,129.0,9600.0,0.0,8.0
2020-07-10,6701.0,5250.0,111.0,9377.0,0.0,3.0
